step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy
396,1993120,3168,0.003412308759988618,0.875,0.9878048780487805,,,
397,1996264,3176,0.006414288595037946,0.625,0.95,,,
398,2000944,3184,0.008862290784326612,0.375,0.9,,,
399,2004600,3192,0.009193300436719981,0.5,0.9411764705882353,,,
400,2010752,3200,0.0067633911978779064,0.375,0.9186046511627907,,,
401,2015688,3208,0.005780636626671953,0.875,0.967741935483871,0.009746072582376097,0.375,0.9295774647887324
402,2019792,3216,0.00645809106470451,0.875,0.9764705882352941,,,
403,2025560,3224,0.005300253171803827,0.625,0.9583333333333334,,,
404,2029152,3232,0.007430913318953077,0.625,0.9619047619047619,,,
405,2035496,3240,0.004661973386841538,0.625,0.9615384615384616,,,
406,2042352,3248,0.005830937586538822,0.5,0.9180327868852459,,,
407,2045944,3256,0.007186149478576211,1.0,1.0,,,
408,2049664,3264,0.007554336254737109,0.5,0.9420289855072463,,,
409,2053320,3272,0.007885694850737271,0.625,0.9629629629629629,0.006516760596354805,0.625,0.9651162790697675
410,2057872,3280,0.008241657124389968,0.5,0.9322033898305084,,,
411,2062168,3288,0.007223859288480346,0.625,0.9594594594594594,,,
412,2067296,3296,0.006247049440344978,0.5,0.9484536082474226,,,
413,2070440,3304,0.008178968813390195,0.75,0.9655172413793104,,,
414,2073712,3312,0.006509858367698939,0.625,0.9322033898305084,,,
415,2078072,3320,0.006994422375917694,0.625,0.9545454545454546,,,
416,2082432,3328,0.00792522922396877,0.375,0.9032258064516129,,,
417,2091272,3336,0.005047346331995314,0.625,0.9555555555555556,0.005873424356862619,0.625,0.9506172839506173
418,2096720,3344,0.006484427284491338,0.875,0.9863013698630136,,,
419,2101336,3352,0.009384024467128065,0.5,0.948051948051948,,,
420,2104352,3360,0.008738454905223392,0.625,0.9629629629629629,,,
421,2109416,3368,0.008011680748410912,0.375,0.9305555555555556,,,
422,2115504,3376,0.005573825225796428,0.625,0.9344262295081968,,,
423,2119032,3384,0.0058040644927417825,0.875,0.9863013698630136,,,
424,2122944,3392,0.006755715021210841,0.75,0.968421052631579,,,
425,2126536,3400,0.008879996445600133,0.625,0.9473684210526315,0.006374602995564044,0.75,0.9523809523809523
426,2131408,3408,0.005496751084232629,0.75,0.967032967032967,,,
427,2138392,3416,0.004036280462930201,0.75,0.9682539682539683,,,
428,2143456,3424,0.008397836132423564,0.25,0.9416666666666667,,,
429,2147560,3432,0.006161669440778008,0.75,0.9722222222222222,,,
430,2152432,3440,0.006572709319336776,0.75,0.9761904761904762,,,
431,2155896,3448,0.007221266373383212,0.75,0.9516129032258065,,,
432,2163264,3456,0.005061505139763172,0.25,0.9066666666666666,,,
433,2169864,3464,0.004595462365661043,0.5,0.9358974358974359,0.004288755741156064,0.375,0.9210526315789473
434,2173264,3472,0.007010542796320558,0.625,0.97,,,
435,2177368,3480,0.008696816569132636,0.25,0.8852459016393442,,,
436,2181600,3488,0.007335232743647538,1.0,1.0,,,
437,2186536,3496,0.008810282500755521,0.625,0.9459459459459459,,,
438,2191024,3504,0.0076143404880815455,0.5,0.9444444444444444,,,
439,2194936,3512,0.007350486117485064,0.625,0.9538461538461539,,,
440,2198144,3520,0.008844329786724978,0.75,0.9696969696969697,,,
441,2201096,3528,0.007899662000381526,0.625,0.9577464788732394,0.007006704254253029,0.75,0.96875
442,2206480,3536,0.0065042876316523685,0.375,0.921875,,,
443,2210072,3544,0.00709586021394233,0.625,0.9634146341463414,,,
444,2214112,3552,0.0072954140596552,0.625,0.9655172413793104,,,
445,2221736,3560,0.004570454556816543,0.625,0.9690721649484536,,,
446,2224752,3568,0.007194641200049952,0.75,0.963855421686747,,,
447,2231672,3576,0.005621824097268824,0.75,0.9518072289156626,,,
448,2234944,3584,0.009136163608353082,0.5,0.926829268292683,,,
449,2237960,3592,0.009426570304092528,0.625,0.9482758620689655,0.007896232186847572,0.375,0.922077922077922
450,2243728,3600,0.0071843162135751416,0.125,0.9014084507042254,,,
451,2248536,3608,0.006453337187401418,0.75,0.9791666666666666,,,
452,2257184,3616,0.004672888688186546,0.375,0.9324324324324325,,,
453,2260648,3624,0.006861746145694697,0.75,0.9558823529411765,,,
454,2265008,3632,0.00859487597331579,0.75,0.9710144927536232,,,
455,2268856,3640,0.006707409287522916,0.5,0.9428571428571428,,,
456,2273984,3648,0.006820818159303505,0.5,0.9358974358974359,,,
457,2279112,3656,0.006794115338904838,0.5,0.9436619718309859,0.007218513341345443,0.875,0.9655172413793104
458,2288784,3664,0.005067051981518545,0.875,0.9852941176470589,,,
459,2292312,3672,0.00791121742807614,0.5,0.9365079365079365,,,
460,2301344,3680,0.004923958091421366,0.5,0.9117647058823529,,,
461,2306472,3688,0.0077276469993284415,0.5,0.921875,,,
462,2310064,3696,0.007141710910193922,0.625,0.963855421686747,,,
463,2314296,3704,0.006915189579853031,0.75,0.9583333333333334,,,
464,2318080,3712,0.00764140305493477,0.625,0.9594594594594594,,,
465,2321096,3720,0.00701996725086111,0.875,0.989247311827957,0.005516630405197441,0.75,0.9759036144578314
466,2325328,3728,0.006615158377494051,0.375,0.9444444444444444,,,
467,2328984,3736,0.008855445107908219,0.625,0.9402985074626866,,,
468,2336160,3744,0.004968232706116905,0.875,0.9836065573770492,,,
469,2340520,3752,0.005979827928758018,0.625,0.958904109589041,,,
470,2346032,3760,0.006373686289184227,0.75,0.9814814814814815,,,
471,2349624,3768,0.009241026994930995,0.25,0.9333333333333333,,,
472,2354688,3776,0.005801109176204986,1.0,1.0,,,
473,2359496,3784,0.0069356992173561,0.625,0.9647058823529412,0.007952736105347264,0.5,0.9344262295081968
474,2364240,3792,0.006272731984273474,0.625,0.9473684210526315,,,
475,2376920,3800,0.003461328686877517,0.75,0.96875,,,
476,2382176,3808,0.005725965513685007,0.375,0.9047619047619048,,,
477,2388776,3816,0.0055783274076170826,0.875,0.984375,,,
478,2393328,3824,0.00843045174129233,0.375,0.9324324324324325,,,
479,2397880,3832,0.006843401641252294,0.625,0.9558823529411765,,,
480,2404160,3840,0.0060270009114295735,0.75,0.9782608695652174,,,
481,2409608,3848,0.0065915226980127264,0.5,0.927710843373494,0.004708303237838014,0.875,0.9882352941176471
482,2420240,3856,0.003467634940742114,0.25,0.926829268292683,,,
483,2427544,3864,0.004852973807914435,0.375,0.935064935064935,,,
484,2435104,3872,0.004679933028605903,0.875,0.9827586206896551,,,
485,2440296,3880,0.007241265815427774,0.625,0.9487179487179487,,,
486,2446640,3888,0.007860302739015373,0.625,0.9516129032258065,,,
487,2450040,3896,0.0101278221897265,0.375,0.9142857142857143,,,
488,2455296,3904,0.007388102700730714,0.75,0.9508196721311475,,,
489,2460168,3912,0.005749277255461059,0.625,0.9722222222222222,0.00764846069748909,0.5,0.9523809523809523
490,2464272,3920,0.007614064916367982,0.625,0.968421052631579,,,
491,2470104,3928,0.005164172021229992,0.625,0.9655172413793104,,,
492,2474016,3936,0.00626665516735599,0.75,0.9759036144578314,,,
493,2480040,3944,0.006889446678382995,0.625,0.9538461538461539,,,
494,2483312,3952,0.0072004350760422504,0.75,0.9736842105263158,,,
495,2488760,3960,0.0054945768586751615,0.625,0.9523809523809523,,,
496,2493504,3968,0.006957792377944295,0.625,0.9651162790697675,,,
497,2496392,3976,0.009146648855187059,0.75,0.9764705882352941,0.007146307890223813,0.625,0.9605263157894737
498,2501712,3984,0.005761026473460868,0.625,0.961038961038961,,,
499,2505688,3992,0.006167743004061341,0.5,0.9166666666666666,,,
500,2509152,4000,0.007110138420470669,0.75,0.9722222222222222,,,
501,2512424,4008,0.008505789490065247,0.75,0.9818181818181818,,,
502,2515760,4016,0.011751696677298215,0.375,0.9166666666666666,,,
503,2520696,4024,0.006697840843403128,0.5,0.9459459459459459,,,
504,2524544,4032,0.006656286687801772,0.75,0.9647058823529412,,,
505,2528264,4040,0.007563273695060794,0.875,0.972972972972973,0.006737038143960621,0.875,0.99
506,2531600,4048,0.010152844052080985,0.375,0.9318181818181818,,,
507,2536920,4056,0.005615837469195866,0.875,0.9855072463768116,,,
508,2539168,4064,0.007987596203017177,0.875,0.9743589743589743,,,
509,2543464,4072,0.007063805830879177,0.75,0.9605263157894737,,,
510,2547440,4080,0.006916056919721548,0.5,0.9545454545454546,,,
511,2550584,4088,0.00803277555746532,0.625,0.945054945054945,,,
512,2553088,4096,0.007949213995771923,0.75,0.975,,,
513,2563464,4104,0.0038032840231140745,0.625,0.9508196721311475,0.0062499424704271795,0.625,0.9375
514,2567376,4112,0.006526782849651136,0.875,0.9863013698630136,,,
515,2575960,4120,0.004707737304130942,0.75,0.9795918367346939,,,
516,2580064,4128,0.006200695818584542,0.75,0.9649122807017544,,,
517,2583976,4136,0.007310256516000902,0.5,0.9230769230769231,,,
518,2589552,4144,0.0061290311846491355,0.625,0.9634146341463414,,,
519,2594104,4152,0.007619788364856988,0.5,0.9456521739130435,,,
520,2599104,4160,0.008547671837327632,0.375,0.8867924528301887,,,
521,2602888,4168,0.007352319719393686,0.625,0.9571428571428572,0.006424227795521611,0.5,0.9264705882352942
522,2605840,4176,0.006956503760427566,0.75,0.9714285714285714,,,
523,2608536,4184,0.008218776064496154,0.5,0.9310344827586207,,,
524,2611552,4192,0.008455391475195782,0.75,0.979381443298969,,,
525,2619240,4200,0.006213279019961885,0.25,0.8974358974358975,,,
526,2621936,4208,0.00719783427981265,0.875,0.9878048780487805,,,
527,2626552,4216,0.00782156195221847,0.5,0.9295774647887324,,,
528,2630464,4224,0.008884921092620974,0.5,0.9166666666666666,,,
529,2637128,4232,0.004962682646463797,0.75,0.9508196721311475,0.007298969478874136,0.5,0.9452054794520548
530,2641680,4240,0.00625772715531163,0.625,0.9591836734693877,,,
531,2644760,4248,0.010411348506684752,0.5,0.9294117647058824,,,
532,2648096,4256,0.005905791796227689,1.0,1.0,,,
533,2658344,4264,0.004324671249447047,0.75,0.9789473684210527,,,
534,2664368,4272,0.0065140811438862386,0.25,0.890625,,,
535,2669048,4280,0.005720477695455305,0.875,0.9855072463768116,,,
536,2675264,4288,0.005360954019969281,0.75,0.9714285714285714,,,
537,2678984,4296,0.0068622245110197605,0.625,0.9693877551020408,0.003328898673256346,0.75,0.9482758620689655
538,2684048,4304,0.006252142159574731,0.625,0.9651162790697675,,,
539,2691736,4312,0.004230581213911674,0.5,0.9529411764705882,,,
540,2695584,4320,0.005315881301643755,1.0,1.0,,,
541,2702312,4328,0.005032718354027294,0.75,0.975,,,
542,2706480,4336,0.007397258918482091,0.625,0.9487179487179487,,,
543,2713272,4344,0.004801154694720082,0.75,0.9777777777777777,,,
544,2719040,4352,0.006252929185379528,0.375,0.9032258064516129,,,
545,2723784,4360,0.006923916353430973,0.5,0.9354838709677419,0.006822003182496111,0.5,0.9420289855072463
546,2726800,4368,0.008106747882357167,0.875,0.9868421052631579,,,
547,2730968,4376,0.007315100915638889,0.75,0.9642857142857143,,,
548,2737312,4384,0.005300443296075713,0.625,0.9634146341463414,,,
549,2742824,4392,0.006509547857023364,0.875,0.9846153846153847,,,
550,2749296,4400,0.0072594323145733,0.625,0.9625,,,
551,2753912,4408,0.0059198395550619795,0.75,0.9473684210526315,,,
552,2758592,4416,0.006242185306958777,0.875,0.9880952380952381,,,
553,2763784,4424,0.005919860687068476,0.625,0.963855421686747,0.007086706053495403,1.0,1.0
554,2768592,4432,0.005992890011732852,0.625,0.9634146341463414,,,
555,2779672,4440,0.004676522261317163,0.625,0.9625,,,
556,2784096,4448,0.006007774006401779,0.625,0.9594594594594594,,,
557,2789096,4456,0.007389669654244955,0.5,0.9375,,,
558,2795056,4464,0.006061711320839011,0.75,0.971830985915493,,,
559,2798712,4472,0.0067973378499518525,0.75,0.9705882352941176,,,
560,2803072,4480,0.007148600108853302,0.875,0.9830508474576272,,,
561,2811336,4488,0.0055510538143625325,0.625,0.9523809523809523,0.008011113044645917,0.5,0.9344262295081968
562,2817488,4496,0.007388739470078652,0.75,0.9693877551020408,,,
563,2820568,4504,0.004755997334654978,1.0,1.0,,,
564,2829344,4512,0.004544903913368248,0.5,0.9523809523809523,,,
565,2833896,4520,0.005661547179867348,0.625,0.9651162790697675,,,
566,2839088,4528,0.00883280428322616,0.25,0.8888888888888888,,,
567,2842616,4536,0.008102521556287452,0.875,0.9836065573770492,,,
568,2847168,4544,0.00594849938436748,0.75,0.9577464788732394,,,
569,2851528,4552,0.006756635541153036,0.75,0.9682539682539683,0.0040116688439769945,0.625,0.95
570,2855824,4560,0.008062373188405893,0.5,0.926829268292683,,,
571,2859544,4568,0.00791408570569244,0.375,0.9295774647887324,,,
572,2863968,4576,0.009284766690746965,0.75,0.97,,,
573,2866600,4584,0.009046985120479162,0.625,0.9516129032258065,,,
574,2869488,4592,0.00809823930807346,0.625,0.9518072289156626,,,
575,2876280,4600,0.005208839007156463,0.625,0.963855421686747,,,
576,2881152,4608,0.006284254187399832,0.75,0.9767441860465116,,,
577,2890568,4616,0.003712581495521758,0.875,0.9831932773109243,0.007194210777463001,0.75,0.9759036144578314
578,2893456,4624,0.009586864850561209,0.75,0.9710144927536232,,,
579,2897304,4632,0.009242526081631649,0.5,0.935064935064935,,,
580,2902816,4640,0.00663618439396942,0.75,0.9746835443037974,,,
581,2907560,4648,0.006922323938723062,0.5,0.9555555555555556,,,
582,2910256,4656,0.01161944997442299,0.625,0.9444444444444444,,,
583,2914552,4664,0.006824149281917681,0.5,0.9452054794520548,,,
584,2922368,4672,0.005148113545708749,0.5,0.9315068493150684,,,
585,2925192,4680,0.009397476227749649,0.75,0.9705882352941176,0.006124212559276421,0.625,0.9529411764705882
586,2928976,4688,0.008515045435433308,0.625,0.9333333333333333,,,
587,2936984,4696,0.004409926592537577,0.625,0.9577464788732394,,,
588,2943648,4704,0.005097924613393525,1.0,1.0,,,
589,2948584,4712,0.006414203243618384,0.75,0.9473684210526315,,,
590,2951792,4720,0.007615574386465668,0.875,0.9824561403508771,,,
591,2956536,4728,0.006763094410248686,0.5,0.9473684210526315,,,
592,2959680,4736,0.006711812935419495,0.5,0.9272727272727272,,,
593,2966728,4744,0.007300951060347751,0.25,0.8571428571428571,0.006714559013190684,0.625,0.9540229885057471
594,2970448,4752,0.0071918626417761386,0.625,0.967741935483871,,,
595,2975064,4760,0.008676819085268565,0.5,0.94,,,
596,2979744,4768,0.007538377696696061,0.625,0.9629629629629629,,,
597,2982632,4776,0.0071855094080156175,0.75,0.9622641509433962,,,
598,2988400,4784,0.004872828737263307,0.375,0.946236559139785,,,
599,2991800,4792,0.008532706373969481,0.625,0.9577464788732394,,,
600,2994624,4800,0.008718719465856057,0.375,0.922077922077922,,,
601,2999880,4808,0.005993188006976103,0.75,0.9759036144578314,0.0074598487839146865,0.625,0.9629629629629629
602,3003792,4816,0.006984604258524353,0.75,0.9701492537313433,,,
603,3009112,4824,0.005223492738847969,0.5,0.9473684210526315,,,
604,3012512,4832,0.008424689011163083,0.5,0.9452054794520548,,,
605,3019944,4840,0.005488734524839597,1.0,1.0,,,
606,3023920,4848,0.00737041695845702,0.625,0.9322033898305084,,,
607,3027064,4856,0.00894203338278044,0.625,0.9295774647887324,,,
608,3035648,4864,0.004242265447604481,0.75,0.9647058823529412,,,
609,3039752,4872,0.004493807070773885,0.875,0.9767441860465116,0.004786764177297421,0.625,0.9625
610,3045840,4880,0.004288382672702057,0.875,0.9833333333333333,,,
611,3048856,4888,0.007060102146126477,0.625,0.9634146341463414,,,
612,3060704,4896,0.0030491326674442136,0.625,0.9558823529411765,,,
613,3064808,4904,0.009550600968789848,0.25,0.8813559322033898,,,
614,3074224,4912,0.004373542430937051,0.625,0.9594594594594594,,,
615,3078456,4920,0.006813670238107213,0.5,0.9611650485436893,,,
616,3083840,4928,0.00641344876313408,0.5,0.9146341463414634,,,
617,3090696,4936,0.0047472857237302445,0.75,0.9782608695652174,0.005651561939571776,0.875,0.9868421052631579
618,3100944,4944,0.004874255828824322,0.375,0.9178082191780822,,,
619,3105624,4952,0.005413728225964822,0.75,0.9634146341463414,,,
620,3113568,4960,0.00479003532687256,0.5,0.9484536082474226,,,
621,3117288,4968,0.0068820617036453365,0.5,0.9529411764705882,,,
622,3122608,4976,0.00678056556323828,0.875,0.9880952380952381,,,
623,3127928,4984,0.006563341519018317,0.75,0.9629629629629629,,,
624,3135616,4992,0.004953502783705742,0.5,0.9466666666666667,,,
625,3139784,5000,0.005925569944582465,0.625,0.9565217391304348,0.006183113231411525,0.625,0.9634146341463414
626,3144528,5008,0.005760146583662582,0.75,0.9491525423728814,,,
627,3152216,5016,0.0049618853246401395,0.625,0.9545454545454546,,,
628,3156000,5024,0.00810860137248688,0.875,0.9789473684210527,,,
629,3159400,5032,0.007867354025296775,0.625,0.968421052631579,,,
630,3162928,5040,0.006781263560264059,0.75,0.9565217391304348,,,
631,3167032,5048,0.007107256492429225,0.625,0.9428571428571428,,,
632,3171136,5056,0.007025591727026779,0.875,0.9726027397260274,,,
633,3176200,5064,0.004375560963022679,0.875,0.9861111111111112,0.005724618035160344,0.625,0.9402985074626866
634,3181328,5072,0.006602356988600786,0.75,0.9743589743589743,,,
635,3186136,5080,0.004109668446867493,1.0,1.0,,,
636,3195424,5088,0.0035142942460286456,0.875,0.9841269841269841,,,
637,3198312,5096,0.008921878184192681,0.5,0.9487179487179487,,,
638,3207344,5104,0.004072028070634072,0.625,0.9523809523809523,,,
639,3212280,5112,0.004744415512357953,0.625,0.9594594594594594,,,
640,3217728,5120,0.005714944801748341,0.75,0.9701492537313433,,,
641,3223048,5128,0.005357541485756928,1.0,1.0,0.006744002873857603,0.625,0.9375
642,3226704,5136,0.00790483286171071,0.625,0.9705882352941176,,,
643,3229464,5144,0.007622227253225937,0.75,0.9583333333333334,,,
644,3234592,5152,0.005766676423590009,0.5,0.9444444444444444,,,
645,3239208,5160,0.005173189339823778,0.75,0.9714285714285714,,,
646,3242032,5168,0.006042962547565162,0.875,0.9895833333333334,,,
647,3248632,5176,0.0044886143258237605,0.75,0.9726027397260274,,,
648,3254912,5184,0.0044450701132552626,0.625,0.9594594594594594,,,
649,3260552,5192,0.005172868673784397,0.75,0.95,0.005474173279887359,0.625,0.9516129032258065
650,3263824,5200,0.005819982778247599,1.0,1.0,,,
651,3268120,5208,0.008806234518939566,0.5,0.9078947368421053,,,
652,3273120,5216,0.006843360002366947,0.75,0.9545454545454546,,,
653,3278440,5224,0.0067511046994212405,0.75,0.9682539682539683,,,
654,3282672,5232,0.00627470791218563,0.75,0.9454545454545454,,,
655,3286008,5240,0.006766858715330249,0.625,0.96,,,
656,3291456,5248,0.004960275875771558,0.75,0.974025974025974,,,
657,3295880,5256,0.006090066108790835,0.875,0.9726027397260274,0.005697484066235058,1.0,1.0
658,3302864,5264,0.004298730517026375,0.75,0.972972972972973,,,
659,3307224,5272,0.00831142870383885,0.625,0.9651162790697675,,,
660,3313888,5280,0.003538017769531559,0.75,0.96,,,
661,3318056,5288,0.004933133294155621,0.875,0.9852941176470589,,,
662,3321776,5296,0.004050196393839497,0.875,0.9882352941176471,,,
663,3326904,5304,0.006313823054091713,0.625,0.9428571428571428,,,
664,3333632,5312,0.005755495353907877,0.375,0.9193548387096774,,,
665,3337224,5320,0.007200420363961059,0.5,0.9452054794520548,0.008953395531032913,0.5,0.9347826086956522
666,3343376,5328,0.005669507445618928,0.75,0.9508196721311475,,,
667,3347416,5336,0.00783921384902659,0.5,0.9466666666666667,,,
668,3351264,5344,0.005401969480238957,0.75,0.9655172413793104,,,
669,3355048,5352,0.006712816250713109,0.5,0.9375,,,
670,3358704,5360,0.007845392167677231,0.5,0.9333333333333333,,,
671,3364280,5368,0.005946012196795676,0.75,0.9807692307692307,,,
672,3370688,5376,0.004050261421922592,0.875,0.9879518072289156,,,
673,3374216,5384,0.005586350308782635,0.875,0.9830508474576272,0.007602232188332241,0.625,0.9571428571428572
674,3378768,5392,0.006650392435097156,0.625,0.9690721649484536,,,
675,3383064,5400,0.00614757523169638,0.75,0.9795918367346939,,,
676,3386592,5408,0.006573934818468051,0.625,0.9523809523809523,,,
677,3394152,5416,0.0051740643588143245,0.5,0.9230769230769231,,,
678,3398512,5424,0.007162739324990985,0.75,0.9761904761904762,,,
679,3402168,5432,0.0082652501767797,0.5,0.9193548387096774,,,
680,3405248,5440,0.005483060821009811,1.0,1.0,,,
681,3411400,5448,0.0058226881869620295,0.875,0.9908256880733946,0.003944619777053907,1.0,1.0
682,3415760,5456,0.005400079995943944,0.75,0.9714285714285714,,,
683,3420568,5464,0.0048720707163657385,0.75,0.9761904761904762,,,
684,3426272,5472,0.0055752314530481024,0.75,0.975609756097561,,,
685,3430056,5480,0.0075256231122605806,0.625,0.963855421686747,,,
686,3434032,5488,0.007242632022889823,0.375,0.9468085106382979,,,
687,3437944,5496,0.005270728468585236,1.0,1.0,,,
688,3441600,5504,0.006162702012274327,1.0,1.0,,,
689,3451976,5512,0.004276733814248102,0.5,0.9459459459459459,0.004954922440865702,1.0,1.0
690,3455312,5520,0.005453733916954,0.625,0.9577464788732394,,,
691,3459096,5528,0.005338841664641688,0.875,0.9876543209876543,,,
692,3463264,5536,0.006382924453163445,0.625,0.9420289855072463,,,
693,3467560,5544,0.006156625257557891,0.625,0.95,,,
694,3471152,5552,0.007179611781078262,0.75,0.9714285714285714,,,
695,3475704,5560,0.006813161164710315,0.875,0.9859154929577465,,,
696,3480768,5568,0.007107116905162362,0.5,0.9264705882352942,,,
697,3485704,5576,0.006012894435911026,0.75,0.975,0.006154442414619462,0.5,0.9519230769230769
698,3490320,5584,0.0051474577396335465,0.75,0.9726027397260274,,,
699,3495832,5592,0.004682690134884934,1.0,1.0,,,
700,3500064,5600,0.005920131633428628,0.75,0.9649122807017544,,,
701,3506280,5608,0.0046395647072036625,0.625,0.9642857142857143,,,
702,3510896,5616,0.006946388120377647,0.375,0.9,,,
703,3514552,5624,0.005647826694391407,0.75,0.9666666666666667,,,
704,3521728,5632,0.004149078545421023,1.0,1.0,,,
705,3529224,5640,0.004456333150484073,0.875,0.989247311827957,0.008990883803901813,0.625,0.963855421686747
706,3534096,5648,0.005165469313289023,0.75,0.9767441860465116,,,
707,3537880,5656,0.008313688328560347,0.625,0.9693877551020408,,,
708,3543392,5664,0.0048221547128845,0.875,0.9895833333333334,,,
709,3554856,5672,0.0036472223700335436,0.75,0.9782608695652174,,,
710,3557872,5680,0.007909393775664086,0.375,0.8928571428571429,,,
711,3562296,5688,0.006404386103248491,0.875,0.9846153846153847,,,
712,3567424,5696,0.005329736637358652,0.75,0.9692307692307692,,,
713,3571848,5704,0.006612754418747895,0.625,0.9651162790697675,0.00723057515935484,0.875,0.9859154929577465
714,3575888,5712,0.005291656620276429,1.0,1.0,,,
715,3580952,5720,0.00660709078002012,0.375,0.9142857142857143,,,
716,3586720,5728,0.003787820632108845,0.75,0.9789473684210527,,,
717,3590184,5736,0.007540566282749713,1.0,1.0,,,
718,3592944,5744,0.010628957891177133,0.625,0.9324324324324325,,,
719,3597880,5752,0.005258843884205071,0.75,0.9705882352941176,,,
720,3601920,5760,0.006829379475448889,0.875,0.9895833333333334,,,
721,3604680,5768,0.007147545578422565,0.625,0.9482758620689655,0.006302499627567524,0.625,0.9444444444444444
722,3609552,5776,0.005574883883670919,0.5,0.9512195121951219,,,
723,3614104,5784,0.005118899146157479,0.625,0.9583333333333334,,,
724,3620064,5792,0.005801488337557264,0.75,0.972972972972973,,,
725,3625512,5800,0.0037583955673068927,0.875,0.9894736842105263,,,
726,3630384,5808,0.006337423611567451,0.5,0.92,,,
727,3634808,5816,0.006120102699192246,0.875,0.9830508474576272,,,
728,3639296,5824,0.00545273488936174,0.75,0.9722222222222222,,,
729,3642824,5832,0.00860119700198623,0.375,0.9431818181818182,0.008436697724328274,0.375,0.9047619047619048
730,3647120,5840,0.0067756232826122935,0.625,0.9491525423728814,,,
731,3652696,5848,0.006485914863893426,0.75,0.9649122807017544,,,
732,3658464,5856,0.004720156278366074,0.875,0.9857142857142858,,,
733,3662568,5864,0.009251045226426884,0.5,0.9537037037037037,,,
734,3666544,5872,0.005544256065427726,0.75,0.9733333333333334,,,
735,3670136,5880,0.0068385745881116835,0.625,0.9365079365079365,,,
736,3678976,5888,0.004674883843400279,0.625,0.961038961038961,,,
737,3682888,5896,0.0054503393526943635,0.75,0.9772727272727273,0.005550477660929658,0.875,0.9883720930232558
738,3688336,5904,0.005017300932979149,0.75,0.9666666666666667,,,
739,3698008,5912,0.003886114641381296,0.625,0.9523809523809523,,,
740,3703392,5920,0.005920317119009757,0.5,0.9459459459459459,,,
741,3710568,5928,0.005550598988325582,0.5,0.9583333333333334,,,
742,3714928,5936,0.0064203234580836955,0.75,0.9565217391304348,,,
743,3718712,5944,0.00603806639538422,0.75,0.9797979797979798,,,
744,3723008,5952,0.0060561335344111915,0.625,0.9122807017543859,,,
745,3726024,5960,0.008986606047125069,0.375,0.927536231884058,0.007594964971798032,0.75,0.958904109589041
746,3729936,5968,0.005065064597604479,0.875,0.989247311827957,,,
747,3734872,5976,0.004090490974251132,0.875,0.9893617021276596,,,
748,3737952,5984,0.005343304888697309,0.75,0.9710144927536232,,,
749,3740968,5992,0.006369595543043602,0.875,0.9866666666666667,,,
750,3747056,6000,0.005312405601085081,0.75,0.9714285714285714,,,
751,3750776,6008,0.006517120728715606,0.75,0.9726027397260274,,,
752,3755136,6016,0.005605784705624654,1.0,1.0,,,
753,3759048,6024,0.006738695836731119,0.75,0.967741935483871,0.0045103732286154155,1.0,1.0
754,3766736,6032,0.0045930558765132756,0.625,0.9538461538461539,,,
755,3781848,6040,0.0035837122799306895,0.5,0.9411764705882353,,,
756,3788896,6048,0.004358500494715597,0.625,0.9577464788732394,,,
757,3793192,6056,0.00547503540141674,0.875,0.9876543209876543,,,
758,3796336,6064,0.00789256420563616,0.875,0.9833333333333333,,,
759,3800440,6072,0.004451130003183472,0.875,0.9863013698630136,,,
760,3805312,6080,0.006487007759369078,0.75,0.9702970297029703,,,
761,3807880,6088,0.006759128891639633,0.625,0.9651162790697675,0.003732634765304586,0.75,0.971830985915493
762,3812560,6096,0.006488397976908419,0.75,0.96875,,,
763,3816856,6104,0.005954231712239285,0.875,0.9838709677419355,,,
764,3824672,6112,0.004501886296087776,0.5,0.9365079365079365,,,
765,3827368,6120,0.007844135582773415,0.75,0.9733333333333334,,,
766,3831472,6128,0.0058764776633567165,0.75,0.9661016949152542,,,
767,3836984,6136,0.005884265530065872,0.75,0.9661016949152542,,,
768,3844608,6144,0.0038057093269444255,0.875,0.9841269841269841,,,
769,3847816,6152,0.006435310508376166,0.75,0.9770114942528736,0.005066242571442266,0.875,0.989247311827957
770,3851728,6160,0.0054169688541434785,0.75,0.9767441860465116,,,
771,3856280,6168,0.004336101067408059,1.0,1.0,,,
772,3859360,6176,0.010567822609408509,0.5,0.9122807017543859,,,
773,3863912,6184,0.005976804211453965,0.875,0.9864864864864865,,,
774,3873584,6192,0.00493635700592326,0.375,0.9324324324324325,,,
775,3879032,6200,0.007047156057651462,0.5,0.9285714285714286,,,
776,3883456,6208,0.005920423858086622,0.75,0.9733333333333334,,,
777,3886856,6216,0.007150131864824806,0.75,0.971830985915493,0.004605584801553826,0.75,0.9710144927536232
778,3890384,6224,0.006205836204234068,0.875,0.9864864864864865,,,
779,3895448,6232,0.008339205038797601,0.5,0.9404761904761905,,,
780,3898784,6240,0.006030441816035714,0.75,0.967741935483871,,,
781,3902888,6248,0.0069859532518372494,0.75,0.972972972972973,,,
782,3908592,6256,0.005781975735422001,0.625,0.9444444444444444,,,
783,3914744,6264,0.0066687984216832535,0.625,0.9655172413793104,,,
784,3918592,6272,0.00629763830453239,0.75,0.9649122807017544,,,
